CO_ANO,CO_MES,KG_LIQUIDO,KG_LIQUIDO_pred_mm,KG_LIQUIDO_pred_s_mm,erro_mm,erro_s_mm,train_size_anos,ad,mm,date,CO_MES_1,CO_MES_2,CO_MES_3,CO_MES_4,CO_MES_5,CO_MES_6,CO_MES_7,CO_MES_8,CO_MES_9,CO_MES_10,CO_MES_11,CO_MES_12,md
2013.0,2.0,12115066.0,18252245,23127710,6137179.0,11012644.0,5.0,6,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,18837436,23263546,6722370.0,11148480.0,6.0,6,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,20001210,28555955,7886144.0,16440889.0,7.0,6,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,18182304,27000366,6067238.0,14885300.0,8.0,6,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,20291777,22911727,8176711.0,10796661.0,9.0,6,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,18603794,17543420,6488728.0,5428354.0,10.0,6,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,20368726,28049895,8253660.0,15934829.0,5.0,7,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,20081175,23898999,7966109.0,11783933.0,6.0,7,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,15791835,22843114,3676769.0,10728048.0,7.0,7,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,20583982,30710803,8468916.0,18595737.0,8.0,7,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,18691961,23621461,6576895.0,11506395.0,9.0,7,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,14798019,17869906,2682953.0,5754840.0,10.0,7,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,23746078,23404893,11631012.0,11289827.0,5.0,8,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,21890105,23526713,9775039.0,11411647.0,6.0,8,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,20374256,25149810,8259190.0,13034744.0,7.0,8,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,22088925,28838278,9973859.0,16723212.0,8.0,8,,,,,,,,,,,,,,,
2013.0,2.0,12115066.0,26075012,24386403,13959946.0,12271337.0,9.0,8,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,30010379,24959726,16286479.0,11235826.0,5.0,5,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,37005142,31395570,23281242.0,17671670.0,6.0,5,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,40569978,26365449,26846078.0,12641549.0,7.0,5,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,38293432,33430876,24569532.0,19706976.0,8.0,5,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,39079369,26222650,25355469.0,12498750.0,9.0,5,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,35315851,22924816,21591951.0,9200916.0,10.0,5,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,33560902,31684671,19837002.0,17960771.0,11.0,5,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,34558824,28951683,20834924.0,15227783.0,12.0,5,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,34575286,28846164,20851386.0,15122264.0,13.0,5,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,39859192,32270922,26135292.0,18547022.0,14.0,5,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,22614345,23905251,8890445.0,10181351.0,5.0,7,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,22393818,29003315,8669918.0,15279415.0,6.0,7,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,21231855,31169933,7507955.0,17446033.0,7.0,7,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,19353711,32786019,5629811.0,19062119.0,8.0,7,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,25035148,34467251,11311248.0,20743351.0,9.0,7,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,23330376,29235127,9606476.0,15511227.0,10.0,7,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,19320399,34955587,5596499.0,21231687.0,11.0,7,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,25730165,35627671,12006265.0,21903771.0,12.0,7,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,22500228,34593521,8776328.0,20869621.0,13.0,7,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,36122781,29299733,22398881.0,15575833.0,5.0,8,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,30985386,30574269,17261486.0,16850369.0,6.0,8,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,29884574,27378816,16160674.0,13654916.0,7.0,8,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,32602993,26874190,18879093.0,13150290.0,8.0,8,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,30171667,36410081,16447767.0,22686181.0,9.0,8,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,31332769,29360586,17608869.0,15636686.0,10.0,8,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,35044190,32077096,21320290.0,18353196.0,11.0,8,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,33663434,23472900,19939534.0,9749000.0,12.0,8,,,,,,,,,,,,,,,
2016.0,12.0,13723900.0,30302014,29647528,16578114.0,15923628.0,13.0,8,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,90684883,94071260,53061191.0,56447568.0,5.0,5,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,82663130,85308653,45039438.0,47684961.0,6.0,5,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,89899956,79973646,52276264.0,42349954.0,7.0,5,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,83206571,82704276,45582879.0,45080584.0,8.0,5,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,81086115,85176604,43462423.0,47552912.0,9.0,5,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,90983286,77945565,53359594.0,40321873.0,10.0,5,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,87891941,81381190,50268249.0,43757498.0,11.0,5,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,82417770,84199021,44794078.0,46575329.0,12.0,5,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,83769143,85642378,46145451.0,48018686.0,13.0,5,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,84332805,84350990,46709113.0,46727298.0,14.0,5,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,86893143,79281426,49269451.0,41657734.0,5.0,6,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,84923101,84482814,47299409.0,46859122.0,6.0,6,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,83290879,81203284,45667187.0,43579592.0,7.0,6,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,87070171,78288763,49446479.0,40665071.0,8.0,6,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,88243695,84419124,50620003.0,46795432.0,9.0,6,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,87069884,80797168,49446192.0,43173476.0,10.0,6,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,92036895,87205337,54413203.0,49581645.0,11.0,6,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,86791357,81179084,49167665.0,43555392.0,12.0,6,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,81034046,88218785,43410354.0,50595093.0,13.0,6,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,82754266,78851022,45130574.0,41227330.0,14.0,6,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,55750554,83343207,18126862.0,45719515.0,5.0,7,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,54782628,84687886,17158936.0,47064194.0,6.0,7,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,61609556,78555702,23985864.0,40932010.0,7.0,7,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,63855924,76821621,26232232.0,39197929.0,8.0,7,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,60141461,81278586,22517769.0,43654894.0,9.0,7,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,59914495,86691806,22290803.0,49068114.0,10.0,7,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,61134601,87794700,23510909.0,50171008.0,11.0,7,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,64951965,83968668,27328273.0,46344976.0,12.0,7,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,67360548,88962320,29736856.0,51338628.0,13.0,7,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,71561119,89717325,33937427.0,52093633.0,14.0,7,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,75305984,90151149,37682292.0,52527457.0,5.0,8,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,86651906,85895752,49028214.0,48272060.0,6.0,8,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,77966162,77100870,40342470.0,39477178.0,7.0,8,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,75084319,87574539,37460627.0,49950847.0,8.0,8,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,76433341,84564545,38809649.0,46940853.0,9.0,8,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,95229656,85071854,57605964.0,47448162.0,10.0,8,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,72117454,81334150,34493762.0,43710458.0,11.0,8,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,80673252,81885889,43049560.0,44262197.0,12.0,8,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,81802935,85101896,44179243.0,47478204.0,13.0,8,,,,,,,,,,,,,,,
2018.0,2.0,37623692.0,74421783,81697105,36798091.0,44073413.0,14.0,8,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,125674094,131816672,84618168.0,90760746.0,5.0,5,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,143621039,139533343,102565113.0,98477417.0,6.0,5,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,127237052,131270742,86181126.0,90214816.0,7.0,5,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,142153385,134137465,101097459.0,93081539.0,8.0,5,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,128840462,131449519,87784536.0,90393593.0,9.0,5,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,140426272,132116159,99370346.0,91060233.0,10.0,5,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,134773607,124585220,93717681.0,83529294.0,11.0,5,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,139901149,128867483,98845223.0,87811557.0,12.0,5,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,134251589,133683821,93195663.0,92627895.0,13.0,5,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,130359918,135424717,89303992.0,94368791.0,14.0,5,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,123235073,131822984,82179147.0,90767058.0,5.0,7,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,122199911,128861560,81143985.0,87805634.0,6.0,7,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,118271926,133827185,77216000.0,92771259.0,7.0,7,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,108465268,134451472,67409342.0,93395546.0,8.0,7,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,114268802,129753253,73212876.0,88697327.0,9.0,7,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,126455515,129771189,85399589.0,88715263.0,10.0,7,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,129792380,136407370,88736454.0,95351444.0,11.0,7,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,124746986,126501506,83691060.0,85445580.0,12.0,7,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,116295586,136192566,75239660.0,95136640.0,13.0,7,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,120518403,141757518,79462477.0,100701592.0,14.0,7,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,101823926,140166168,60768000.0,99110242.0,5.0,8,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,102491788,130463922,61435862.0,89407996.0,6.0,8,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,101772720,135947006,60716794.0,94891080.0,7.0,8,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,95169510,130424529,54113584.0,89368603.0,8.0,8,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,98433236,137070754,57377310.0,96014828.0,9.0,8,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,104225046,127624745,63169120.0,86568819.0,10.0,8,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,110444543,136389341,69388617.0,95333415.0,11.0,8,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,111783688,133393173,70727762.0,92337247.0,12.0,8,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,98648462,133122253,57592536.0,92066327.0,13.0,8,,,,,,,,,,,,,,,
2019.0,2.0,41055926.0,100776132,122566820,59720206.0,81510894.0,14.0,8,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,145050748,143222349,195935.0,2024334.0,5.0,5,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,142025501,140955400,3221182.0,4291283.0,6.0,5,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,141945728,142360648,3300955.0,2886035.0,7.0,5,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,141549167,140998959,3697516.0,4247724.0,8.0,5,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,145143131,138993947,103552.0,6252736.0,9.0,5,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,143649040,140438215,1597643.0,4808468.0,10.0,5,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,138582627,144209395,6664056.0,1037288.0,11.0,5,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,142122023,141799426,3124660.0,3447257.0,12.0,5,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,139398487,140706212,5848196.0,4540471.0,13.0,5,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,143014167,139156555,2232516.0,6090128.0,14.0,5,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,144973067,137893533,273616.0,7353150.0,5.0,6,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,136001092,137179243,9245591.0,8067440.0,6.0,6,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,136998208,139948104,8248475.0,5298579.0,7.0,6,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,136878237,139678628,8368446.0,5568055.0,8.0,6,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,140644573,142330188,4602110.0,2916495.0,9.0,6,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,141363019,139063440,3883664.0,6183243.0,10.0,6,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,138465896,139360258,6780787.0,5886425.0,11.0,6,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,137804398,140812963,7442285.0,4433720.0,12.0,6,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,140124919,139081567,5121764.0,6165116.0,13.0,6,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,137896507,139545158,7350176.0,5701525.0,14.0,6,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,137880774,141381565,7365909.0,3865118.0,5.0,8,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,152129696,139404506,6883013.0,5842177.0,6.0,8,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,152367529,141766165,7120846.0,3480518.0,7.0,8,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,137892239,143912507,7354444.0,1334176.0,8.0,8,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,139296215,141704648,5950468.0,3542035.0,9.0,8,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,134618002,140246052,10628681.0,5000631.0,10.0,8,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,142458372,139041435,2788311.0,6205248.0,11.0,8,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,136376932,140377358,8869751.0,4869325.0,12.0,8,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,135392585,138794004,9854098.0,6452679.0,13.0,8,,,,,,,,,,,,,,,
2022.0,1.0,145246683.0,147575918,139829614,2329235.0,5417069.0,14.0,8,,,,,,,,,,,,,,,
2008.0,3.0,1770680.0,41160440,41434248,39389760.0,39663568.0,5.0,6,,,,,,,,,,,,,,,
2008.0,3.0,1770680.0,43565872,41951672,41795192.0,40180992.0,5.0,7,,,,,,,,,,,,,,,
2008.0,3.0,1770680.0,35421630,41689357,33650950.0,39918677.0,5.0,8,,,,,,,,,,,,,,,
2009.0,4.0,19514387.0,16234287,24024833,3280100.0,4510446.0,5.0,6,,,,,,,,,,,,,,,
2009.0,4.0,19514387.0,14232275,21476625,5282112.0,1962238.0,6.0,6,,,,,,,,,,,,,,,
2009.0,4.0,19514387.0,35743332,24031361,16228945.0,4516974.0,5.0,8,,,,,,,,,,,,,,,
2009.0,4.0,19514387.0,35231222,19492173,15716835.0,22214.0,6.0,8,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,22144117,39071627,20216597.0,37144107.0,5.0,6,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,19043148,34066515,17115628.0,32138995.0,6.0,6,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,19660931,34056685,17733411.0,32129165.0,7.0,6,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,19522622,29526237,17595102.0,27598717.0,8.0,6,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,18911742,43337244,16984222.0,41409724.0,9.0,6,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,21108638,36312702,19181118.0,34385182.0,5.0,7,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,19472379,32742906,17544859.0,30815386.0,6.0,7,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,22494134,36449973,20566614.0,34522453.0,7.0,7,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,16607238,38412655,14679718.0,36485135.0,8.0,7,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,18522056,41613766,16594536.0,39686246.0,9.0,7,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,31232161,43067013,29304641.0,41139493.0,5.0,8,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,33939593,33866011,32012073.0,31938491.0,6.0,8,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,30740487,31580800,28812967.0,29653280.0,7.0,8,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,32637101,31873871,30709581.0,29946351.0,8.0,8,,,,,,,,,,,,,,,
2012.0,3.0,1927520.0,26815509,34152334,24887989.0,32224814.0,9.0,8,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,14617948,28331131,6160908.0,19874091.0,5.0,6,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,16601261,24537535,8144221.0,16080495.0,6.0,6,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,16571577,24933358,8114537.0,16476318.0,7.0,6,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,14400189,25997364,5943149.0,17540324.0,8.0,6,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,17383008,27167102,8925968.0,18710062.0,9.0,6,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,15565801,25734589,7108761.0,17277549.0,10.0,6,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,16478400,18855720,8021360.0,10398680.0,5.0,7,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,17592322,24470716,9135282.0,16013676.0,6.0,7,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,18236026,25849162,9778986.0,17392122.0,7.0,7,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,16827034,27070525,8369994.0,18613485.0,8.0,7,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,17137905,26758288,8680865.0,18301248.0,9.0,7,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,17668441,29324214,9211401.0,20867174.0,10.0,7,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,22777659,26293358,14320619.0,17836318.0,5.0,8,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,22091897,25858952,13634857.0,17401912.0,6.0,8,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,24051513,28849279,15594473.0,20392239.0,7.0,8,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,29475328,25721121,21018288.0,17264081.0,8.0,8,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,27895586,31947063,19438546.0,23490023.0,9.0,8,,,,,,,,,,,,,,,
2013.0,3.0,8457040.0,27272593,24783117,18815553.0,16326077.0,10.0,8,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,55207063,71443865,4596870.0,11639932.0,5.0,6,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,57782991,71057756,2020942.0,11253823.0,6.0,6,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,55081840,67054361,4722093.0,7250428.0,7.0,6,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,58254493,67550204,1549440.0,7746271.0,8.0,6,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,51153298,64655299,8650635.0,4851366.0,9.0,6,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,55176950,71866137,4626983.0,12062204.0,10.0,6,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,58378105,69215707,1425828.0,9411774.0,11.0,6,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,55034315,65891659,4769618.0,6087726.0,12.0,6,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,51314754,63874325,8489179.0,4070392.0,5.0,7,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,50983351,66998875,8820582.0,7194942.0,6.0,7,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,45795959,74305435,14007974.0,14501502.0,7.0,7,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,47316234,72979165,12487699.0,13175232.0,8.0,7,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,45661367,68158084,14142566.0,8354151.0,9.0,7,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,51722395,72100073,8081538.0,12296140.0,10.0,7,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,51929299,71896183,7874634.0,12092250.0,11.0,7,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,48609808,66852126,11194125.0,7048193.0,12.0,7,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,45467134,64951219,14336799.0,5147286.0,5.0,8,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,46354422,70856124,13449511.0,11052191.0,6.0,8,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,46952245,63080775,12851688.0,3276842.0,7.0,8,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,50039197,69077571,9764736.0,9273638.0,8.0,8,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,42724213,66614498,17079720.0,6810565.0,9.0,8,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,43524048,69756551,16279885.0,9952618.0,10.0,8,,,,,,,,,,,,,,,
2015.0,2.0,59803933.0,40614478,62987998,19189455.0,3184065.0,11.0,8,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,33277396,34199234,12644550.0,13566388.0,5.0,6,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,37407495,38552136,16774649.0,17919290.0,6.0,6,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,31832884,37483788,11200038.0,16850942.0,7.0,6,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,32984841,41845627,12351995.0,21212781.0,8.0,6,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,34260183,37520399,13627337.0,16887553.0,9.0,6,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,31719616,36730372,11086770.0,16097526.0,10.0,6,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,31876686,37632689,11243840.0,16999843.0,11.0,6,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,30514498,37668689,9881652.0,17035843.0,12.0,6,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,29252615,34175866,8619769.0,13543020.0,13.0,6,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,27231967,39240527,6599121.0,18607681.0,5.0,7,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,24757408,37021935,4124562.0,16389089.0,6.0,7,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,22763490,41399593,2130644.0,20766747.0,7.0,7,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,27768157,39144479,7135311.0,18511633.0,8.0,7,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,30922556,37367406,10289710.0,16734560.0,9.0,7,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,29937529,41743787,9304683.0,21110941.0,10.0,7,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,27407154,38703488,6774308.0,18070642.0,11.0,7,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,26875996,37093671,6243150.0,16460825.0,12.0,7,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,25646180,39837875,5013334.0,19205029.0,13.0,7,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,31282595,38105026,10649749.0,17472180.0,5.0,8,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,34555032,35415659,13922186.0,14782813.0,6.0,8,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,30436462,37882793,9803616.0,17249947.0,7.0,8,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,33609601,37751905,12976755.0,17119059.0,8.0,8,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,34265231,37715588,13632385.0,17082742.0,9.0,8,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,32181565,39863461,11548719.0,19230615.0,10.0,8,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,33057728,38118202,12424882.0,17485356.0,11.0,8,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,35751204,36233285,15118358.0,15600439.0,12.0,8,,,,,,,,,,,,,,,
2016.0,3.0,20632846.0,33871950,36937220,13239104.0,16304374.0,13.0,8,,,,,,,,,,,,,,,
2017.0,1.0,266061486.0,12081689,13602790,253979797.0,252458696.0,5.0,6,,,,,,,,,,,,,,,
2017.0,1.0,266061486.0,12627022,13646778,253434464.0,252414708.0,6.0,6,,,,,,,,,,,,,,,
2017.0,1.0,266061486.0,13765431,12721517,252296055.0,253339969.0,7.0,6,,,,,,,,,,,,,,,
2017.0,1.0,266061486.0,15198505,14032348,250862981.0,252029138.0,8.0,6,,,,,,,,,,,,,,,
2017.0,1.0,266061486.0,10830921,15055587,255230565.0,251005899.0,9.0,6,,,,,,,,,,,,,,,
2017.0,1.0,266061486.0,15587317,14390999,250474169.0,251670487.0,10.0,6,,,,,,,,,,,,,,,
2017.0,1.0,266061486.0,17869694,14696419,248191792.0,251365067.0,11.0,6,,,,,,,,,,,,,,,
2017.0,1.0,266061486.0,16721480,15810503,249340006.0,250250983.0,12.0,6,,,,,,,,,,,,,,,
2017.0,1.0,266061486.0,13985762,12447831,252075724.0,253613655.0,13.0,6,,,,,,,,,,,,,,,
2017.0,1.0,266061486.0,16854747,12783604,249206739.0,253277882.0,14.0,6,,,,,,,,,,,,,,,
2017.0,1.0,266061486.0,22017095,10717029,244044391.0,255344457.0,5.0,8,,,,,,,,,,,,,,,
